freq_Hz,PSD
1.418457031250156319e+02,3.784384714839748960e-18
1.420898437500156604e+02,3.745159457234271494e-18
1.423339843750156888e+02,3.706406842872951779e-18
1.425781250000157172e+02,3.668120135112854136e-18
1.428222656250157456e+02,3.630293372639577767e-18
1.430664062500157740e+02,3.592919732210869531e-18
1.433105468750157740e+02,3.555993407243762887e-18
1.435546875000158025e+02,3.519508060666456188e-18
1.437988281250158309e+02,3.483457966307825930e-18
1.440429687500158593e+02,3.447836851312732010e-18
1.442871093750158877e+02,3.412639030703203750e-18
1.445312500000159162e+02,3.377858819129304447e-18
1.447753906250159446e+02,3.343490624243482120e-18
1.450195312500159730e+02,3.309528603242562651e-18
1.452636718750160014e+02,3.275967627454368866e-18
1.455078125000160298e+02,3.242801920819506029e-18
1.457519531250160583e+02,3.210026611015115246e-18
1.459960937500160867e+02,3.177636077542315750e-18
1.462402343750161151e+02,3.145625217394591179e-18
1.464843750000161435e+02,3.113989371897528061e-18
1.467285156250161720e+02,3.082722725996156192e-18
1.469726562500162004e+02,3.051821170994120329e-18
1.472167968750162288e+02,3.021279259769216065e-18
1.474609375000162572e+02,2.991092706013949363e-18
1.477050781250162856e+02,2.961256549572640051e-18
1.479492187500162856e+02,2.931765884091685847e-18
1.481933593750163141e+02,2.902616519847492605e-18
1.484375000000163425e+02,2.873804160566063716e-18
1.486816406250163709e+02,2.845323453697611833e-18
1.489257812500163993e+02,2.817171075142915697e-18
1.491699218750164277e+02,2.789341985216273018e-18
1.494140625000164562e+02,2.761832501620667482e-18
1.496582031250164846e+02,2.734637876434626633e-18
1.499023437500165130e+02,2.707754435573446197e-18
1.501464843750165414e+02,2.681177936006292567e-18
1.503906250000165699e+02,2.654904458411733928e-18
1.506347656250165983e+02,2.628929856707866929e-18
1.508789062500166267e+02,2.603250428424758557e-18
1.511230468750166551e+02,2.577862400938479232e-18
1.513671875000166835e+02,2.552762025240974067e-18
1.516113281250167120e+02,2.527945046931740578e-18
1.518554687500167404e+02,2.503408792406474116e-18
1.520996093750167688e+02,2.479148661230118519e-18
1.523437500000167688e+02,2.455161745179901204e-18
1.525878906250167972e+02,2.431444338286654717e-18
1.528320312500168257e+02,2.407992840022595815e-18
1.530761718750168541e+02,2.384804130566001021e-18
1.533203125000168825e+02,2.361874574408641067e-18
1.535644531250169109e+02,2.339201071615150445e-18
1.538085937500169393e+02,2.316780256339792641e-18
1.540527343750169678e+02,2.294608892607610566e-18
1.542968750000169962e+02,2.272684068994928365e-18
1.545410156250170246e+02,2.251002190962309158e-18
1.547851562500170530e+02,2.229560534169751707e-18
1.550292968750170814e+02,2.208356118466607160e-18
1.552734375000171099e+02,2.187385504067130092e-18
1.555175781250171383e+02,2.166646487967158444e-18
1.557617187500171667e+02,2.146135307730765640e-18
1.560058593750171951e+02,2.125849671857376854e-18
1.562500000000172236e+02,2.105786811916767921e-18
1.564941406250172520e+02,2.085943357396261156e-18
1.567382812500172804e+02,2.066317058921666252e-18
1.569824218750172804e+02,2.046905182313934747e-18
1.572265625000173088e+02,2.027704983172083369e-18
1.574707031250173372e+02,2.008713632560910956e-18
1.577148437500173657e+02,1.989928781608187686e-18
1.579589843750173941e+02,1.971347738495855231e-18
1.582031250000174225e+02,1.952968332259666533e-18
1.584472656250174509e+02,1.934787329536323726e-18
1.586914062500174794e+02,1.916803030310688523e-18
1.589355468750175078e+02,1.899012596311113997e-18
1.591796875000175362e+02,1.881413825330342833e-18
1.594238281250175646e+02,1.864004072718530055e-18
1.596679687500175930e+02,1.846781638309743221e-18
1.599121093750176215e+02,1.829743224939308501e-18
1.601562500000176499e+02,1.812887993217158119e-18
1.604003906250176783e+02,1.796212106709003990e-18
1.606445312500177067e+02,1.779714749946868962e-18
1.608886718750177351e+02,1.763392820845545885e-18
1.611328125000177636e+02,1.747244542648265383e-18
1.613769531250177636e+02,1.731268145420951385e-18
1.616210937500177920e+02,1.715460822610380139e-18
1.618652343750178204e+02,1.699821043191507704e-18
1.621093750000178488e+02,1.684346783324590261e-18
1.623535156250178773e+02,1.669035672706714414e-18
1.625976562500179057e+02,1.653886076214223272e-18
1.628417968750179341e+02,1.638896070726343686e-18
1.630859375000179625e+02,1.624063429448457395e-18
1.633300781250179909e+02,1.609386742974113578e-18
1.635742187500180194e+02,1.594863548963830432e-18
1.638183593750180478e+02,1.580492509294402315e-18
1.640625000000180762e+02,1.566271773721100016e-18
1.643066406250181046e+02,1.552199179204343750e-18
1.645507812500181331e+02,1.538272839765405067e-18
1.647949218750181615e+02,1.524492365916164527e-18
1.650390625000181899e+02,1.510854191396330490e-18
1.652832031250182183e+02,1.497357721376554568e-18
1.655273437500182467e+02,1.484000964723740432e-18
1.657714843750182752e+02,1.470782511365823737e-18
1.660156250000182752e+02,1.457700424874985747e-18
1.662597656250183036e+02,1.444753191487765678e-18
1.665039062500183320e+02,1.431939175973697644e-18
1.667480468750183604e+02,1.419257225079088693e-18
1.669921875000183888e+02,1.406705190663358293e-18
1.672363281250184173e+02,1.394281903762586934e-18
1.674804687500184457e+02,1.381985762147217514e-18
1.677246093750184741e+02,1.369815240826236666e-18
1.679687500000185025e+02,1.357769201248739449e-18
1.682128906250185310e+02,1.345845514051970377e-18
1.684570312500185594e+02,1.334043451562042354e-18
1.687011718750185878e+02,1.322361312018439419e-18
1.689453125000186162e+02,1.310797426855096489e-18
1.691894531250186446e+02,1.299351207971766562e-18
1.694335937500186731e+02,1.288020473975512065e-18
1.696777343750187015e+02,1.276804181896009161e-18
1.699218750000187299e+02,1.265701242381522556e-18
1.701660156250187583e+02,1.254710063874757639e-18
1.704101562500187867e+02,1.243829408163435302e-18
1.706542968750187867e+02,1.233057934101655046e-18
1.708984375000188152e+02,1.222395148375281955e-18
1.711425781250188436e+02,1.211838445538457947e-18
1.713867187500188720e+02,1.201387622155299293e-18
1.716308593750189004e+02,1.191041153640474938e-18
1.718750000000189289e+02,1.180797977312804795e-18
1.721191406250189573e+02,1.170656766170430200e-18
1.723632812500189857e+02,1.160616482387797874e-18
1.726074218750190141e+02,1.150675663038606231e-18
1.728515625000190425e+02,1.140833988854603633e-18
1.730957031250190710e+02,1.131089162332140538e-18
1.733398437500190994e+02,1.121441165323798072e-18
1.735839843750191278e+02,1.111888178210194407e-18
1.738281250000191562e+02,1.102429672785038238e-18
1.740722656250191847e+02,1.093064093241780538e-18
1.743164062500192131e+02,1.083790800811616988e-18
1.745605468750192415e+02,1.074608326201915087e-18
1.748046875000192699e+02,1.065516646182579890e-18
1.750488281250192699e+02,1.056513756688554546e-18
1.752929687500192983e+02,1.047595812237986609e-18
1.755371093750193268e+02,1.038771308186415794e-18
1.757812500000193552e+02,1.030027758298745502e-18
1.760253906250193836e+02,1.021371364726312298e-18
1.762695312500194120e+02,1.012798552774045061e-18
1.765136718750194404e+02,1.004309450264321647e-18
1.767578125000194689e+02,9.959022535297420315e-19
1.770019531250194973e+02,9.875769058685611048e-19
1.772460937500195257e+02,9.793319111822780215e-19
1.774902343750195541e+02,9.711664958454173049e-19
1.777343750000195826e+02,9.630800227562786618e-19
1.779785156250196110e+02,9.550713417103580520e-19
1.782226562500196394e+02,9.471396683259084447e-19
1.784667968750196678e+02,9.392843166720982571e-19
1.787109375000196962e+02,9.315040838715514135e-19
1.789550781250197247e+02,9.237991234992679044e-19
1.791992187500197531e+02,9.161668048361179969e-19
1.794433593750197815e+02,9.086082077075840849e-19
1.796875000000197815e+02,9.011215059810411791e-19
1.799316406250198099e+02,8.937061885131784656e-19
1.801757812500198384e+02,8.863612441864448802e-19
1.804199218750198668e+02,8.790864151898626474e-19
1.806640625000198952e+02,8.718804773169631882e-19
1.809082031250199236e+02,8.647428793466257773e-19
1.811523437500199520e+02,8.576726911041337938e-19
1.813964843750199805e+02,8.506695985718185792e-19
1.816406250000200089e+02,8.437323966376490840e-19
1.818847656250200373e+02,8.368607891485065835e-19
1.821289062500200657e+02,8.300536788408827066e-19
1.823730468750200941e+02,8.233107785180176901e-19
1.826171875000201226e+02,8.166310577452327646e-19
1.828613281250201510e+02,8.100140794148554807e-19
1.831054687500201794e+02,8.034588660978482136e-19
1.833496093750202078e+02,7.969654247399408556e-19
1.835937500000202363e+02,7.905319029907997215e-19
1.838378906250202647e+02,7.841593001630051332e-19
1.840820312500202931e+02,7.778451415055832749e-19
1.843261718750202931e+02,7.715905593298282005e-19
1.845703125000203215e+02,7.653933610374133550e-19
1.848144531250203499e+02,7.592546380789938922e-19
1.850585937500203784e+02,7.531702937636945522e-19
1.853027343750204068e+02,7.471469112835431200e-19
1.855468750000204352e+02,7.411751344041590159e-19
1.857910156250204636e+02,7.352595025096868997e-19
1.860351562500204921e+02,7.293991652286418009e-19
1.862792968750205205e+02,7.235920432434876364e-19
1.865234375000205489e+02,7.178388518712790148e-19
1.867675781250205773e+02,7.121378277898823123e-19
1.870117187500206057e+02,7.064899021624143973e-19
1.872558593750206342e+02,7.008932610949832983e-19
1.875000000000206626e+02,6.953477967593764237e-19
1.877441406250206910e+02,6.898530200810990582e-19
1.879882812500207194e+02,6.844084891751347031e-19
1.882324218750207478e+02,6.790133971624592684e-19
1.884765625000207763e+02,6.736677084854133926e-19
1.887207031250207763e+02,6.683701402848791399e-19
1.889648437500208047e+02,6.631209020197298435e-19
1.892089843750208331e+02,6.579197036332579360e-19
1.894531250000208615e+02,6.527648769950800854e-19
1.896972656250208900e+02,6.476569069854506559e-19
1.899414062500209184e+02,6.425951668782337658e-19
1.901855468750209468e+02,6.375790341878004035e-19
1.904296875000209752e+02,6.326081172883788920e-19
1.906738281250210036e+02,6.276818290442384440e-19
1.909179687500210321e+02,6.227998644036696419e-19
1.911621093750210605e+02,6.179617611447063909e-19
1.914062500000210889e+02,6.131668789217650144e-19
1.916503906250211173e+02,6.084150744603740660e-19
1.918945312500211458e+02,6.037056055678527352e-19
1.921386718750211742e+02,5.990384070923557563e-19
1.923828125000212026e+02,5.944123273702441041e-19
1.926269531250212310e+02,5.898282387250727300e-19
1.928710937500212594e+02,5.852842401400542800e-19
1.931152343750212879e+02,5.807808872483466036e-19
1.933593750000212879e+02,5.763174970458303060e-19
1.936035156250213163e+02,5.718936261557402056e-19
1.938476562500213447e+02,5.675087539941068868e-19
1.940917968750213731e+02,5.631630343048589519e-19
1.943359375000214015e+02,5.588552753277727285e-19
1.945800781250214300e+02,5.545856582075417167e-19
1.948242187500214584e+02,5.503538346823575556e-19
1.950683593750214868e+02,5.461588042184452047e-19
1.953125000000215152e+02,5.420010640809632915e-19
1.955566406250215437e+02,5.378795110996058686e-19
1.958007812500215721e+02,5.337942033349522351e-19
1.960449218750216005e+02,5.297445913948455634e-19
1.962890625000216289e+02,5.257304904683836373e-19
1.965332031250216573e+02,5.217512570329284922e-19
1.967773437500216858e+02,5.178070425971816589e-19
1.970214843750217142e+02,5.138966383025165006e-19
1.972656250000217426e+02,5.100208208892748893e-19
1.975097656250217710e+02,5.061783235175584692e-19
1.977539062500217710e+02,5.023692901446212966e-19
1.979980468750217995e+02,4.985933083337286574e-19
1.982421875000218279e+02,4.948499528478978336e-19
1.984863281250218563e+02,4.911389475218937533e-19
1.987304687500218847e+02,4.874599985358607601e-19
1.989746093750219131e+02,4.838128509877595331e-19
1.992187500000219416e+02,4.801970131512048979e-19
1.994628906250219700e+02,4.766123591223622296e-19
1.997070312500219984e+02,4.730584864256370204e-19
1.999511718750220268e+02,4.695351668518196885e-19
2.001953125000220552e+02,4.660419178220592422e-19
2.004394531250220837e+02,4.625787546072851295e-19
2.006835937500221121e+02,4.591450911832546304e-19
2.009277343750221405e+02,4.557407874120418281e-19
2.011718750000221689e+02,4.523655660963388232e-19
2.014160156250221974e+02,4.490190541043309708e-19
2.016601562500222258e+02,4.457010466513390684e-19
2.019042968750222542e+02,4.424112498358927113e-19
2.021484375000222826e+02,4.391494162691133364e-19
2.023925781250222826e+02,4.359151409977983849e-19
2.026367187500223110e+02,4.327084075196205468e-19
2.028808593750223395e+02,4.295286831374375250e-19
2.031250000000223679e+02,4.263759806259080219e-19
2.033691406250223963e+02,4.232496791397923820e-19
2.036132812500224247e+02,4.201499501846987710e-19
2.038574218750224532e+02,4.170761702347127994e-19
2.041015625000224816e+02,4.140282399161210494e-19
2.043457031250225100e+02,4.110060475790461074e-19
2.045898437500225384e+02,4.080091810001760048e-19
2.048339843750225668e+02,4.050372599207218966e-19
2.050781250000225953e+02,4.020904718516290400e-19
2.053222656250226237e+02,3.991681433286915119e-19
2.055664062500226521e+02,3.962702874837974936e-19
2.058105468750226805e+02,3.933966075622709755e-19
2.060546875000227089e+02,3.905468723731152839e-19
2.062988281250227374e+02,3.877207757137722704e-19
2.065429687500227658e+02,3.849183470456523026e-19
2.067871093750227942e+02,3.821390540569174687e-19
2.070312500000227942e+02,3.793827398785834943e-19
2.072753906250228226e+02,3.766494969716677923e-19
2.075195312500228511e+02,3.739386474566357565e-19
2.077636718750228795e+02,3.712503338582073545e-19
2.080078125000229079e+02,3.685841159162901778e-19
2.082519531250229363e+02,3.659399744439076409e-19
2.084960937500229647e+02,3.633175629219899525e-19
2.087402343750229932e+02,3.607166964410265128e-19
2.089843750000230216e+02,3.581373509966779811e-19
2.092285156250230500e+02,3.555789145894532216e-19
2.094726562500230784e+02,3.530417327561800834e-19
2.097167968750231068e+02,3.505251239566516189e-19
2.099609375000231353e+02,3.480290995143678806e-19
2.102050781250231637e+02,3.455537028392363506e-19
2.104492187500231921e+02,3.430982910445089876e-19
2.106933593750232205e+02,3.406629249731867037e-19
2.109375000000232490e+02,3.382474292113490672e-19
2.111816406250232774e+02,3.358515622990994452e-19
2.114257812500232774e+02,3.334751654989935608e-19
2.116699218750233058e+02,3.311180069860733474e-19
2.119140625000233342e+02,3.287801157990466943e-19
2.121582031250233626e+02,3.264609051932491488e-19
2.124023437500233911e+02,3.241606831916569726e-19
2.126464843750234195e+02,3.218788145617311057e-19
2.128906250000234479e+02,3.196156705237238304e-19
2.131347656250234763e+02,3.173703934862611711e-19
2.133789062500235048e+02,3.151434383864599007e-19
2.136230468750235332e+02,3.129343283445358962e-19
2.138671875000235616e+02,3.107430527111076784e-19
2.141113281250235900e+02,3.085691429369932506e-19
2.143554687500236184e+02,3.064128756332270705e-19
2.145996093750236469e+02,3.042737563557997821e-19
2.148437500000236753e+02,3.021517561099987656e-19
2.150878906250237037e+02,3.000467271493739622e-19
2.153320312500237321e+02,2.979584847837539261e-19
2.155761718750237605e+02,2.958869167489527141e-19
2.158203125000237890e+02,2.938317769244166832e-19
2.160644531250237890e+02,2.917930599257468841e-19
2.163085937500238174e+02,2.897704555110458217e-19
2.165527343750238458e+02,2.877639533390425300e-19
2.167968750000238742e+02,2.857733414720011703e-19
2.170410156250239027e+02,2.837984806137019375e-19
2.172851562500239311e+02,2.818392617133852300e-19
2.175292968750239595e+02,2.798954776283584584e-19
2.177734375000239879e+02,2.779671119128208865e-19
2.180175781250240163e+02,2.760538448747775308e-19
2.182617187500240448e+02,2.741557377362731649e-19
2.185058593750240732e+02,2.722724769871339966e-19
2.187500000000241016e+02,2.704040814353754687e-19
2.189941406250241300e+02,2.685503167539036384e-19
2.192382812500241585e+02,2.667110626602856024e-19
2.194824218750241869e+02,2.648861965209975372e-19
2.197265625000242153e+02,2.630758220232183866e-19
2.199707031250242437e+02,2.612792261137657398e-19
2.202148437500242721e+02,2.594969445392830936e-19
2.204589843750242721e+02,2.577284167756234195e-19
2.207031250000243006e+02,2.559737229413313296e-19
2.209472656250243290e+02,2.542326889608241625e-19
2.211914062500243574e+02,2.525051151133846704e-19
2.214355468750243858e+02,2.507909919904066854e-19
2.216796875000244142e+02,2.490902906175417447e-19
2.219238281250244427e+02,2.474024957936296234e-19
2.221679687500244711e+02,2.457279719695468424e-19
2.224121093750244995e+02,2.440663295147925138e-19
2.226562500000245279e+02,2.424175168052352457e-19
2.229003906250245564e+02,2.407814335941538508e-19
2.231445312500245848e+02,2.391578972947751091e-19
2.233886718750246132e+02,2.375469771746807959e-19
2.236328125000246416e+02,2.359483260573963443e-19
2.238769531250246700e+02,2.343619878900274800e-19
2.241210937500246985e+02,2.327878757581447036e-19
2.243652343750247269e+02,2.312257737617919761e-19
2.246093750000247553e+02,2.296756120870057709e-19
2.248535156250247837e+02,2.281373637711728047e-19
2.250976562500247837e+02,2.266108345044067230e-19
2.253417968750248122e+02,2.250959518255700464e-19
2.255859375000248406e+02,2.235926524274807694e-19
2.258300781250248690e+02,2.221007227351700077e-19
2.260742187500248974e+02,2.206202618108650402e-19
2.263183593750249258e+02,2.191509296751457095e-19
2.265625000000249543e+02,2.176928432233177032e-19
2.268066406250249827e+02,2.162457861191789555e-19
2.270507812500250111e+02,2.148096593168887695e-19
2.272949218750250395e+02,2.133843677819102499e-19
2.275390625000250679e+02,2.119700880534740538e-19
2.277832031250250964e+02,2.105661261759332546e-19
2.280273437500251248e+02,2.091730550386874848e-19
2.282714843750251532e+02,2.077902867591402916e-19
2.285156250000251816e+02,2.064180646032524651e-19
2.287597656250252101e+02,2.050561029351345026e-19
2.290039062500252385e+02,2.037043272504115986e-19
2.292480468750252669e+02,2.023627680350995882e-19
2.294921875000252953e+02,2.010313190840258813e-19
2.297363281250252953e+02,1.997096573209836556e-19
2.299804687500253237e+02,1.983980505839695657e-19
2.302246093750253522e+02,1.970961568613995269e-19
2.304687500000253806e+02,1.958040443218970825e-19
2.307128906250254090e+02,1.945215400509206847e-19
2.309570312500254374e+02,1.932485621561203608e-19
2.312011718750254659e+02,1.919851263937088196e-19
2.314453125000254943e+02,1.907310109875376873e-19
2.316894531250255227e+02,1.894862560600874720e-19
2.319335937500255511e+02,1.882507350045363933e-19
2.321777343750255795e+02,1.870243565419761641e-19
2.324218750000256080e+02,1.858070711423241914e-19
2.326660156250256364e+02,1.845987844228431767e-19
2.329101562500256648e+02,1.833994322662548817e-19
2.331542968750256932e+02,1.822089095383623655e-19
2.333984375000257216e+02,1.810272102510672785e-19
2.336425781250257501e+02,1.798541959219515857e-19
2.338867187500257785e+02,1.786898006036041117e-19
2.341308593750257785e+02,1.775339692923431947e-19
2.343750000000258069e+02,1.763866783836178837e-19
2.346191406250258353e+02,1.752477219499679175e-19
2.348632812500258638e+02,1.741171815452493810e-19
2.351074218750258922e+02,1.729947943337687347e-19
2.353515625000259206e+02,1.718809179456891978e-19
2.355957031250259490e+02,1.707748264171634213e-19
2.358398437500259774e+02,1.696770333351819326e-19
2.360839843750260059e+02,1.685871343507769096e-19
2.363281250000260343e+02,1.675052403575618990e-19
2.365722656250260627e+02,1.664312146502865867e-19
2.368164062500260911e+02,1.653649715709162453e-19
2.370605468750261196e+02,1.643064158582185189e-19
2.373046875000261480e+02,1.632558074418936244e-19
2.375488281250261764e+02,1.622124362574690702e-19
2.377929687500262048e+02,1.611768620865283616e-19
2.380371093750262332e+02,1.601487469954763708e-19
2.382812500000262617e+02,1.591280112896758499e-19
2.385253906250262901e+02,1.581147121585030931e-19
2.387695312500262901e+02,1.571086466870403715e-19
2.390136718750263185e+02,1.561098885239589846e-19
2.392578125000263469e+02,1.551183107892168098e-19
2.395019531250263753e+02,1.541338566337083996e-19
2.397460937500264038e+02,1.531564495251392894e-19
2.399902343750264322e+02,1.521861169231696758e-19
2.402343750000264606e+02,1.512226872693047308e-19
2.404785156250264890e+02,1.502662137054933873e-19
2.407226562500265175e+02,1.493165082629039141e-19
2.409667968750265459e+02,1.483736908719331260e-19
2.412109375000265743e+02,1.474375030871683406e-19
2.414550781250266027e+02,1.465081153795309274e-19
2.416992187500266311e+02,1.455852207894841587e-19
2.419433593750266596e+02,1.446689936954599294e-19
2.421875000000266880e+02,1.437592653763033984e-19
2.424316406250267164e+02,1.428560074860913384e-19
2.426757812500267448e+02,1.419592204201001188e-19
2.429199218750267733e+02,1.410681910823269485e-19
2.431640625000268017e+02,1.401849557974278409e-19
2.434082031250268017e+02,1.393063856807792607e-19
2.436523437500268301e+02,1.384348294872088674e-19
2.438964843750268585e+02,1.375692480824277565e-19
2.441406250000268869e+02,1.367098364098481024e-19
2.443847656250269154e+02,1.358564771611509963e-19
2.446289062500269438e+02,1.350090982297280910e-19
2.448730468750269722e+02,1.341674609238533998e-19
2.451171875000270006e+02,1.333325312908915403e-19
2.453613281250270290e+02,1.325024443809596233e-19
2.456054687500270575e+02,1.316788291200550323e-19
2.458496093750270859e+02,1.308607511711902451e-19
2.460937500000271143e+02,1.300484886227872480e-19
2.463378906250271427e+02,1.292419331423113845e-19
2.465820312500271712e+02,1.284409811621970324e-19
2.468261718750271996e+02,1.276455898867875337e-19
2.470703125000272280e+02,1.268557290827872435e-19
2.473144531250272564e+02,1.260715106610676328e-19
2.475585937500272848e+02,1.252925935646548571e-19
2.478027343750272848e+02,1.245192392016998955e-19
2.480468750000273133e+02,1.237511864290570328e-19
2.482910156250273417e+02,1.229884427391834244e-19
2.485351562500273701e+02,1.222310760377812057e-19
2.487792968750273985e+02,1.214788872616714435e-19
2.490234375000274269e+02,1.207319014608976289e-19
2.492675781250274554e+02,1.199901590992262509e-19
2.495117187500274838e+02,1.192535052714636083e-19
2.497558593750275122e+02,1.185219027965374542e-19
2.500000000000275406e+02,1.177954030208089730e-19
2.502441406250275691e+02,1.170738927047974936e-19
2.504882812500275975e+02,1.163572965640461996e-19
2.507324218750276259e+02,1.156457879867551310e-19
2.509765625000276543e+02,1.149391194483913083e-19
2.512207031250276827e+02,1.142369632922802429e-19
2.514648437500277112e+02,1.135401407984328688e-19
2.517089843750277396e+02,1.128478028409029531e-19
2.519531250000277680e+02,1.121603178427152418e-19
2.521972656250277964e+02,1.114773503108274049e-19
2.524414062500277964e+02,1.107994115926812564e-19
2.526855468750278249e+02,1.101257042824021553e-19
2.529296875000278533e+02,1.094571639489071148e-19
2.531738281250278817e+02,1.087920928015354593e-19
2.534179687500279101e+02,1.081327144231334099e-19
2.536621093750279385e+02,1.074772759641898726e-19
2.539062500000279670e+02,1.068263762157597543e-19
2.541503906250279954e+02,1.061798933575673211e-19
2.543945312500280238e+02,1.055377816888363504e-19
2.546386718750280522e+02,1.049000659111257322e-19
2.548828125000280806e+02,1.042666190574326112e-19
2.551269531250281091e+02,1.036375081368705320e-19
2.553710937500281375e+02,1.030126288046198730e-19
2.556152343750281659e+02,1.023919511132472803e-19
2.558593750000281943e+02,1.017754849074511393e-19
2.561035156250281943e+02,1.011631857979007083e-19
2.563476562500282512e+02,1.005549738948097951e-19
2.565917968750282512e+02,9.995086307174505534e-20
2.568359375000283080e+02,9.935087905079471189e-20
2.570800781250283080e+02,9.875485938930027376e-20
2.573242187500283649e+02,9.816283145587281696e-20
2.575683593750283649e+02,9.757481695296630988e-20
2.578125000000284217e+02,9.699071656225552716e-20
2.580566406250284217e+02,9.641052365689036038e-20
2.583007812500284786e+02,9.583424197135208118e-20
2.585449218750284786e+02,9.526182695150498086e-20
2.587890625000285354e+02,9.469301374791590547e-20
2.590332031250285354e+02,9.412838368200783008e-20
2.592773437500285354e+02,9.356721805304067597e-20
2.595214843750285922e+02,9.300987647215594464e-20
2.597656250000285922e+02,9.245624900328717995e-20
2.600097656250286491e+02,9.190631446633427470e-20
2.602539062500286491e+02,9.135997102899892850e-20
2.604980468750287059e+02,9.081739672588988451e-20
2.607421875000287059e+02,9.027804171660826033e-20
2.609863281250287628e+02,8.974285850346874607e-20
2.612304687500287628e+02,8.921072873362952229e-20
2.614746093750288196e+02,8.868228964667157737e-20
2.617187500000288196e+02,8.815733171255271299e-20
2.619628906250288765e+02,8.763583515456058534e-20
2.622070312500288765e+02,8.711775767792902766e-20
2.624511718750289333e+02,8.660313041841622986e-20
2.626953125000289333e+02,8.609184410806582887e-20
2.629394531250289901e+02,8.558396168216670610e-20
2.631835937500289901e+02,8.507940369313865496e-20
2.634277343750290470e+02,8.457811607468472419e-20
2.636718750000290470e+02,8.408019067187984989e-20
2.639160156250290470e+02,8.358546093144698549e-20
2.641601562500291038e+02,8.309400434166732175e-20
2.644042968750291038e+02,8.260573560893577097e-20
2.646484375000291607e+02,8.212073848525069687e-20
2.648925781250291607e+02,8.163871623455405465e-20
2.651367187500292175e+02,8.116009405170408101e-20
2.653808593750292175e+02,8.068447702715859914e-20
2.656250000000292744e+02,8.021179866755178146e-20
2.658691406250292744e+02,7.974247902256386533e-20
2.661132812500293312e+02,7.927597291785271985e-20
2.663574218750293312e+02,7.881271390325551627e-20
2.666015625000293880e+02,7.835220542592051432e-20
2.668457031250293880e+02,7.789490326692576619e-20
2.670898437500294449e+02,7.744046930507674903e-20
2.673339843750294449e+02,7.698897713537493303e-20
2.675781250000295017e+02,7.654041944374196382e-20
2.678222656250295017e+02,7.609475359405297814e-20
2.680664062500295586e+02,7.565196828226110396e-20
2.683105468750295586e+02,7.521205875142466681e-20
2.685546875000295586e+02,7.477486866653024614e-20
2.687988281250296154e+02,7.434072196542632953e-20
2.690429687500296154e+02,7.390915982059066948e-20
2.692871093750296723e+02,7.348044743196254941e-20
2.695312500000296723e+02,7.305450262899789234e-20
2.697753906250297291e+02,7.263127029522559753e-20
2.700195312500297291e+02,7.221073701806899901e-20
2.702636718750297860e+02,7.179294229235608902e-20
2.705078125000297860e+02,7.137776794837464205e-20
2.707519531250298428e+02,7.096530298774753631e-20
2.709960937500298428e+02,7.055544044478036055e-20
2.712402343750298996e+02,7.014818501728204733e-20
2.714843750000298996e+02,6.974355670438563048e-20
2.717285156250299565e+02,6.934149734985957325e-20
2.719726562500299565e+02,6.894198279378937050e-20
2.722167968750300133e+02,6.854502291805848063e-20
2.724609375000300133e+02,6.815058936668016284e-20
2.727050781250300702e+02,6.775867363879146522e-20
2.729492187500300702e+02,6.736919832133264007e-20
2.731933593750300702e+02,6.698224168281812279e-20
2.734375000000301270e+02,6.659771025863271569e-20
2.736816406250301270e+02,6.621561005949982315e-20
2.739257812500301839e+02,6.583599612421675608e-20
2.741699218750301839e+02,6.545865426006377728e-20
2.744140625000302407e+02,6.508376967219733295e-20
2.746582031250302407e+02,6.471126531084691208e-20
2.749023437500302975e+02,6.434107335008311967e-20
2.751464843750302975e+02,6.397332367786792122e-20
2.753906250000303544e+02,6.360763183287728464e-20
2.756347656250303544e+02,6.324444711239066973e-20
2.758789062500304112e+02,6.288356206812902552e-20
2.761230468750304112e+02,6.252484842159745667e-20
2.763671875000304681e+02,6.216836915335908815e-20
2.766113281250304681e+02,6.181421953588927678e-20
2.768554687500305249e+02,6.146223448120353241e-20
2.770996093750305249e+02,6.111242707607970140e-20
2.773437500000305249e+02,6.076485324241322060e-20
2.775878906250305818e+02,6.041942951041878918e-20
2.778320312500305818e+02,6.007614422055708872e-20
2.780761718750306386e+02,5.973505514230174715e-20
2.783203125000306386e+02,5.939601632696356504e-20
2.785644531250306954e+02,5.905915029255379435e-20
2.788085937500306954e+02,5.872435262172636042e-20
2.790527343750307523e+02,5.839163155774860546e-20
2.792968750000307523e+02,5.806100452417101248e-20
2.795410156250308091e+02,5.773238841868600574e-20
2.797851562500308091e+02,5.740584497641271623e-20
2.800292968750308660e+02,5.708129599054320304e-20
2.802734375000308660e+02,5.675880016624501865e-20
2.805175781250309228e+02,5.643823544858528289e-20
2.807617187500309228e+02,5.611971669047855074e-20
2.810058593750309797e+02,5.580312339511343100e-20
2.812500000000309797e+02,5.548849258086929881e-20
2.814941406250310365e+02,5.517581011372830049e-20
2.817382812500310365e+02,5.486504299600127884e-20
2.819824218750310365e+02,5.455621745535365056e-20
2.822265625000310934e+02,5.424921466724831831e-20
2.824707031250310934e+02,5.394421563490661878e-20
2.827148437500311502e+02,5.364098945990424760e-20
2.829589843750311502e+02,5.333966654895904526e-20
2.832031250000312070e+02,5.304018530746831333e-20
2.834472656250312070e+02,5.274254910085679322e-20
2.836914062500312639e+02,5.244673284154652710e-20
